"registry_id","generated_at_utc","tenant_domain","tenant_id_hash","display_name","app_display_name","service_principal_hash","app_id_hash","app_owner_organization_hash","service_principal_type","account_enabled","app_role_assignment_required","sign_in_audience","created_date_utc","disabled_by_microsoft_status","is_disabled","visible_as_app_registration","app_role_count","oauth2_permission_scope_count","resource_specific_application_permission_count","notification_email_count","tag_count","password_credential_count","password_credential_expired_count","password_credential_expires_30d_count","password_credential_nearest_end_utc","key_credential_count","key_credential_expired_count","key_credential_expires_30d_count","key_credential_nearest_end_utc","governance_status","risk_flags","blocked_actions","rollback","stop_condition"
"entra.sp.b52e8dd5c942","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","PPMIProvisioningAppProd","PPMIProvisioningAppProd","b52e8dd5c942","c410469afe9b","00c332260d9f","Application","True","False","AzureADMultipleOrgs","05/06/2026 08:48:04","","","false","0","0","0","0","3","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.9128154067ff","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Privacy Management","Privacy Management","9128154067ff","7f6dbe8756e8","00c332260d9f","Application","True","False","AzureADMultipleOrgs","11/25/2024 18:59:10","","","false","1","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.e6e61db016b3","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","ProductsLifecycleApp","ProductsLifecycleApp","e6e61db016b3","8766717e2cb3","00c332260d9f","Application","True","False","AzureADMultipleOrgs","07/17/2025 01:38:16","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.a7c5827e09f3","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Project Plan","Project Plan","a7c5827e09f3","01eadbb06cc8","d2674f559b86","Application","True","False","AzureADMultipleOrgs","01/09/2026 12:39:29","","","false","0","1","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.3fdc1e011ede","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","ProjectWorkManagement","ProjectWorkManagement","3fdc1e011ede","6e17a61f0dac","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 15:56:36","","","false","5","5","0","0","2","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.9be41c6ae42f","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","PTSS","TSS","9be41c6ae42f","42ab4c1a96d8","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 15:55:14","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.8663ff160b3f","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Purview Ecosystem","Purview Ecosystem","8663ff160b3f","62dfbdf14e8b","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/14/2025 01:01:24","","","false","17","8","0","0","3","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.55b55a6034b1","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","PurviewRoleAssignmentMigrator","PurviewRoleAssignmentMigrator","55b55a6034b1","5080841bcf9b","00c332260d9f","Application","True","False","AzureADMultipleOrgs","05/14/2026 20:59:23","","","false","0","0","0","0","3","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.5a96476a45d9","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","PushChannel","PushChannel","5a96476a45d9","d69c831d723f","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 15:56:47","","","false","1","1","0","0","2","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.373ec469903f","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Quality Evaluation Agent - Incident (Microsoft Copilot Studio)","Quality Evaluation Agent - Incident (Microsoft Copilot Studio)","373ec469903f","a9177ee4b495","1e508d8cca20","Application","True","False","AzureADMyOrg","01/22/2026 05:12:27","","","true","0","0","0","0","5","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.beb31eb6459c","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Quality Evaluation Agent - Incident (Microsoft Copilot Studio)","","beb31eb6459c","beb31eb6459c","","ServiceIdentity","True","False","","01/23/2026 09:27:53","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.b532dee670db","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Quality Evaluation Agent (Microsoft Copilot Studio)","","b532dee670db","b532dee670db","","ServiceIdentity","True","False","","01/23/2026 09:27:35","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.4e3e3bb40e2c","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Quality Evaluation Agent (Microsoft Copilot Studio)","Quality Evaluation Agent (Microsoft Copilot Studio)","4e3e3bb40e2c","72c0582bdaa9","1e508d8cca20","Application","True","False","AzureADMyOrg","01/22/2026 05:11:39","","","true","0","0","0","0","5","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.60b088886ce3","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","QualityEvaluationAgentForConversation (Microsoft Copilot Studio)","QualityEvaluationAgentForConversation (Microsoft Copilot Studio)","60b088886ce3","531a0854d6dc","1e508d8cca20","Application","True","False","AzureADMyOrg","01/22/2026 05:14:42","","","true","0","0","0","0","5","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.c79057fc0313","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","QualityEvaluationAgentForConversation (Microsoft Copilot Studio)","","c79057fc0313","c79057fc0313","","ServiceIdentity","True","False","","01/23/2026 09:31:00","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.b1fcf1b7df51","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Recommended","Recommended","b1fcf1b7df51","769bda46ddd7","00c332260d9f","Application","True","False","AzureADandPersonalMicrosoftAccount","04/25/2025 12:45:10","","","false","0","0","0","0","2","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.9fb06f7bb789","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Redactor de minutas (Microsoft Copilot Studio)","Redactor de minutas (Microsoft Copilot Studio)","9fb06f7bb789","f989a19875b0","1e508d8cca20","Application","True","False","AzureADMyOrg","03/23/2025 16:03:44","","","true","0","0","0","0","4","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.8bd74af9f62e","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Request Approvals Read Platform","Request Approvals Read Platform","8bd74af9f62e","ad184f0960f7","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 18:17:27","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.6c6f0d9d67db","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Safelinks","Safelinks","6c6f0d9d67db","fde84b0775e7","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/31/2025 07:02:15","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.ad684f17c8f7","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Sales Close Agent - Account Research (Microsoft Copilot Studio)","Sales Close Agent - Account Research (Microsoft Copilot Studio)","ad684f17c8f7","ad913bb44a60","1e508d8cca20","Application","True","False","AzureADMyOrg","01/10/2026 02:44:49","","","true","0","0","0","0","5","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.6b407e04b864","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Sales Close Agent - Compete Research (Microsoft Copilot Studio)","Sales Close Agent - Compete Research (Microsoft Copilot Studio)","6b407e04b864","68242d969d3d","1e508d8cca20","Application","True","False","AzureADMyOrg","01/10/2026 02:44:50","","","true","0","0","0","0","5","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.40078c4d084a","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Sales Close Agent - Custom Research (Microsoft Copilot Studio)","Sales Close Agent - Custom Research (Microsoft Copilot Studio)","40078c4d084a","465647eb1fea","1e508d8cca20","Application","True","False","AzureADMyOrg","01/10/2026 02:44:47","","","true","0","0","0","0","5","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.f9ad8a2a8b63","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Sales Close Agent - Research (Microsoft Copilot Studio)","Sales Close Agent - Research (Microsoft Copilot Studio)","f9ad8a2a8b63","c1a88b8d3870","1e508d8cca20","Application","True","False","AzureADMyOrg","01/14/2026 09:44:15","","","true","0","0","0","0","5","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.e9f78224d664","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Sales Close Agent (Microsoft Copilot Studio)","","e9f78224d664","e9f78224d664","","ServiceIdentity","True","False","","06/03/2026 08:18:09","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.d218c4e090af","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Sales Close Agent (Microsoft Copilot Studio)","","d218c4e090af","d218c4e090af","","ServiceIdentity","True","False","","05/30/2026 08:33:37","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.f9957905d8ac","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Sales Opportunity Agent - Account Research (Microsoft Copilot Studio)","","f9957905d8ac","f9957905d8ac","","ServiceIdentity","True","False","","01/10/2026 10:03:21","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.d774f6ef1e09","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Sales Opportunity Agent - Compete Research (Microsoft Copilot Studio)","","d774f6ef1e09","d774f6ef1e09","","ServiceIdentity","True","False","","01/10/2026 10:03:21","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.b2e23a3e159b","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Sales Opportunity Agent - Custom Research (Microsoft Copilot Studio)","","b2e23a3e159b","b2e23a3e159b","","ServiceIdentity","True","False","","01/10/2026 10:03:19","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.838d8609bdef","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Sales Opportunity Agent - Stakeholder (Microsoft Copilot Studio)","","838d8609bdef","838d8609bdef","","ServiceIdentity","True","False","","01/14/2026 07:04:57","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.974ad4022629","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Sales Opportunity Agent (Microsoft Copilot Studio)","","974ad4022629","974ad4022629","","ServiceIdentity","True","False","","01/14/2026 20:10:34","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.3b70ec96f1e3","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Sales Profiler Agent (Microsoft Copilot Studio)","","3b70ec96f1e3","3b70ec96f1e3","","ServiceIdentity","True","False","","05/22/2026 03:45:53","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.5bfe86c91201","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Sales Profiler Agent (Microsoft Copilot Studio)","","5bfe86c91201","5bfe86c91201","","ServiceIdentity","True","False","","05/14/2026 05:41:49","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.777cd7c56904","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Sales Qualification Agent Config Assistant (Microsoft Copilot Studio)","","777cd7c56904","777cd7c56904","","ServiceIdentity","True","False","","05/22/2026 03:19:15","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.349724c43b6c","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Sales Qualification Agent Config Assistant (Microsoft Copilot Studio)","","349724c43b6c","349724c43b6c","","ServiceIdentity","True","False","","04/11/2026 09:54:56","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.cb8af544861e","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","SalesInsightsWebApp","SalesInsightsWebApp","cb8af544861e","7cea35a31b72","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 15:56:52","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.47da76c0633e","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","SDU-CN Seshat Teams Connector Pilot","SDU-CN Seshat Teams Connector Pilot","47da76c0633e","601ae4d5710c","1e508d8cca20","Application","True","False","AzureADMyOrg","05/27/2026 21:01:05","","","true","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.abe861fd8e97","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","SecOps for Security Copilot","SecOps for Security Copilot","abe861fd8e97","a4a19bc07b7b","00c332260d9f","Application","True","False","AzureADMultipleOrgs","05/19/2025 20:25:17","","","false","2","0","0","0","3","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.e8c615bc14d5","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Seshat Normativa (Microsoft Copilot Studio)","","e8c615bc14d5","e8c615bc14d5","","ServiceIdentity","True","False","","05/31/2026 05:32:17","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.d2d5aafa7d1e","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","SGIN Minutas (Microsoft Copilot Studio)","","d2d5aafa7d1e","d2d5aafa7d1e","","ServiceIdentity","True","False","","03/27/2026 20:26:46","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.5813ae7767e8","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","SGIN_Actualizar_Acto (Microsoft Copilot Studio)","","5813ae7767e8","5813ae7767e8","","ServiceIdentity","True","False","","03/19/2026 22:43:50","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.d40b0446f3a2","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","SGIN_Actualizar_Expediente (Microsoft Copilot Studio)","","d40b0446f3a2","d40b0446f3a2","","ServiceIdentity","True","False","","03/19/2026 21:56:46","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.43795ae4de27","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","SGIN_Alta_Acto (Microsoft Copilot Studio)","","43795ae4de27","43795ae4de27","","ServiceIdentity","True","False","","03/19/2026 21:26:32","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.7a1a1fb20653","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","SGIN_Alta_ActoBienes (Microsoft Copilot Studio)","","7a1a1fb20653","7a1a1fb20653","","ServiceIdentity","True","False","","03/19/2026 21:49:30","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.67d691d811a8","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","SGIN_Alta_ActoPartes (Microsoft Copilot Studio)","","67d691d811a8","67d691d811a8","","ServiceIdentity","True","False","","03/19/2026 21:41:59","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.3db5a7b0a0dd","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","SGIN_Alta_Expediente (Microsoft Copilot Studio)","","3db5a7b0a0dd","3db5a7b0a0dd","","ServiceIdentity","True","False","","03/19/2026 21:10:38","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
